Date "Cumulative Returns"
2018-01-12 0.1469065518499466
2018-01-15 0.1469065518499466
2018-01-16 0.1469065518499466
2018-01-17 0.1469065518499466
2018-01-18 0.1469065518499466
2018-01-19 0.1469065518499466
2018-01-22 0.1469065518499466
2018-01-23 0.1469065518499466
2018-01-24 0.1469065518499466
2018-01-25 0.14312670989966847
2018-01-26 0.13967229952645965
2018-01-29 0.14385085341095483
2018-01-30 0.14213008961115747
2018-01-31 0.1459304087879678
2018-02-01 0.1459304087879678
2018-02-02 0.1459304087879678
2018-02-05 0.1459304087879678
2018-02-06 0.1459304087879678
2018-02-07 0.1459304087879678
2018-02-08 0.1459304087879678
2018-02-09 0.1403885708128616
2018-02-12 0.1453359968091883
2018-02-13 0.13576522128022628
2018-02-14 0.1333851577495233
2018-02-15 0.1319744929276272
2018-02-16 0.12942841786337844
2018-02-19 0.12787634799143888
2018-02-20 0.13655686240430143
2018-02-21 0.13655686240430143
2018-02-22 0.13655686240430143
2018-02-23 0.13655686240430143
2018-02-26 0.13655686240430143
2018-02-27 0.13655686240430143
2018-02-28 0.13655686240430143
2018-03-01 0.13655686240430143
2018-03-02 0.13655686240430143
2018-03-05 0.13903362292609334
2018-03-06 0.1427587142924729
2018-03-07 0.1427587142924729
2018-03-08 0.1427587142924729
2018-03-09 0.1427587142924729
2018-03-12 0.1427587142924729
2018-03-13 0.1427587142924729
2018-03-14 0.1427587142924729
2018-03-15 0.1427587142924729
2018-03-16 0.1427587142924729
2018-03-19 0.1427587142924729
2018-03-20 0.1427587142924729
2018-03-21 0.1427587142924729
2018-03-22 0.1427587142924729
2018-03-23 0.1427587142924729
2018-03-26 0.1427587142924729
2018-03-27 0.1427587142924729
2018-03-28 0.1427587142924729
2018-03-29 0.1427587142924729
2018-03-30 0.1427587142924729
2018-04-02 0.1427587142924729
2018-04-03 0.1427587142924729
2018-04-04 0.1427587142924729
2018-04-05 0.1427587142924729
2018-04-06 0.1459518648294802
2018-04-09 0.1454571380301024
2018-04-10 0.14122198939153208
2018-04-11 0.1427389416288829
2018-04-12 0.14054007392881473
2018-04-13 0.13782531912147178
2018-04-16 0.1386486581211388
2018-04-17 0.1422862727702574
2018-04-18 0.1422862727702574
2018-04-19 0.1422862727702574
2018-04-20 0.1422862727702574
2018-04-23 0.1422862727702574
2018-04-24 0.1422862727702574
2018-04-25 0.14160726662337098
2018-04-26 0.14215550441569924
2018-04-27 0.14357312270813605
2018-04-30 0.1445070353094442
2018-05-01 0.1445070353094442
2018-05-02 0.1445070353094442
2018-05-03 0.1445070353094442
2018-05-04 0.1445070353094442
2018-05-07 0.1445070353094442
2018-05-08 0.1445070353094442
2018-05-09 0.1445070353094442
2018-05-10 0.1445070353094442
2018-05-11 0.1445070353094442
2018-05-14 0.1445070353094442
2018-05-15 0.1445070353094442
2018-05-16 0.1445070353094442
2018-05-17 0.1445070353094442
2018-05-18 0.1445070353094442
2018-05-21 0.1445070353094442
2018-05-22 0.1445070353094442
2018-05-23 0.1445070353094442
2018-05-24 0.1445070353094442
2018-05-25 0.1445070353094442
2018-05-29 0.1445070353094442
2018-05-30 0.14989161608483137
2018-05-31 0.14840342914461413
2018-06-01 0.15222007998284237
2018-06-04 0.15222007998284237
2018-06-05 0.15222007998284237
2018-06-06 0.15222007998284237
2018-06-07 0.15222007998284237
2018-06-08 0.15222007998284237
